korean,english,alt,situation,note,category
참조에 들어가 있는 사람이 너무 많아 정리하자,There are too many people CC'd. Let's trim the list.,Way too many people on this thread. Let's narrow it down.,참조 정리,trim the list = 목록 줄이다,회사
메일 제목만 보고 넘겼는데 내용이 중요했네,I skimmed past it based on the subject line but it was actually important.,I almost missed it. The subject didn't look urgent.,이메일 놓침,skim past = 훑고 넘기다,회사
그 메일에 답장할 때 나도 같이 넣어줘,When you reply to that email include me too.,Loop me in when you respond to that.,답장 포함,loop me in = 나를 포함시켜줘,회사
이 이메일 영어로 써야 하는데 자연스러운지 봐줘,I need to write this in English. Can you check if it sounds natural?,Does this email read okay in English? Can you proofread it?,영문 이메일,proofread = 교정하다,회사
메일함이 꽉 차서 정리 좀 해야겠다,My inbox is overflowing. I need to clean it up.,I gotta clear out my inbox. It's a mess.,메일함 정리,inbox = 수신함. clean out = 정리하다,회사
그 건 메일로 문서화해놓자 나중에 근거 자료로 쓸 수 있으니까,"Let's document that over email so we have a paper trail.","Put it in writing, just in case we need to reference it later.",문서화,paper trail = 문서 기록. in writing = 서면으로,회사
회의 시간 변경됐어 오후 2시로 옮겨졌대,The meeting got moved to 2 PM.,Heads up — the meeting's been pushed to 2.,회의 시간 변경,push to = ~로 미루다/옮기다,회사
오늘 회의 안건이 뭐예요?,What's on the agenda for today's meeting?,What are we covering in today's meeting?,회의 안건,agenda = 안건/의제,회사
회의록 누가 작성하기로 했어?,Who's taking the meeting minutes?,Who volunteered to take notes?,회의록 작성,meeting minutes = 회의록. take notes = 기록하다,회사
이 안건은 다음 회의로 넘기죠,Let's table this for the next meeting.,Let's push this to the next session.,안건 연기,table = 보류하다 (미국식),회사
한 사람씩 돌아가면서 의견 말해볼까요?,Let's go around the room and hear from everyone.,Why don't we do a round-robin and get everyone's input?,의견 수렴,round-robin = 돌아가면서 하는 것,회사
말씀하신 부분에 동의합니다 추가하자면요,I agree with what you said. I'd just like to add that...,"Good point. And on top of that, I'd say...",의견 동의 및 추가,on top of that = 거기에 더해서,회사
화상회의 링크 좀 보내줄래?,Can you send me the video call link?,Could you share the meeting link?,화상회의,video call / virtual meeting link,회사
소리가 안 들려요 마이크 확인해주세요,I can't hear you. Can you check your mic?,You're on mute or your mic's not working.,화상회의 음소거,mute = 음소거. mic = 마이크,회사
화면 공유 좀 해주실래요?,Could you share your screen?,Mind pulling up your screen?,화면 공유,share your screen = 화면 공유하다,회사
회의 길어지고 있는데 핵심만 정리하고 마무리하죠,"The meeting's running long. Let's wrap up with the key takeaways.","We're going over time. Let's summarize and wrap it up.",회의 마무리,wrap up = 마무리하다. takeaway = 핵심 요점,회사
오프라인으로 따로 얘기하죠,Let's take this offline.,Let's discuss this separately after the meeting.,별도 논의,take this offline = 회의 밖에서 따로 논의,회사
다들 이 방향으로 동의하시는 거죠?,So we're all on the same page with this direction?,Are we aligned on this approach?,합의 확인,on the same page = 같은 이해. aligned = 동의한,회사
이 건은 결정권자가 누구예요?,Who has the final say on this?,Who's the decision-maker for this?,결정권자 확인,final say = 최종 결정권,회사
회의 시작 전에 지난번 액션 아이템 확인하고 가죠,Before we start let's review the action items from last time.,Let's go over last meeting's to-dos before we dive in.,회의 시작,action items = 실행 과제. dive in = 시작하다,회사
다른 의견 있으신 분?,Does anyone have a different perspective?,Any opposing views or concerns?,반대 의견 요청,opposing views = 반대 의견,회사
발언 중에 끊어서 죄송한데 한 가지만 짚고 넘어갈게요,"Sorry to interrupt, but I'd like to address one thing.","Pardon the interruption, but can I jump in real quick?",발언 중 끼어들기,jump in = 끼어들다. address = 다루다,회사
이 건은 투표로 결정하죠,Let's put it to a vote.,Why don't we vote on it?,투표 결정,put it to a vote = 투표에 부치다,회사
브레인스토밍 시간 좀 가지죠,"Let's take some time to brainstorm.","Let's throw around some ideas, shall we?",아이디어 회의,brainstorm = 아이디어를 모으다,회사
회의 끝나고 회의록 공유해줄게,I'll share the meeting notes after the call.,I'll send around a recap once we're done.,회의 후 정리,recap = 요약. send around = 돌리다,회사
줌 연결이 자꾸 끊겨서 다시 들어갈게,My Zoom keeps dropping. Let me rejoin.,The connection's unstable. I'll hop back in.,화상회의 연결,drop = 끊기다. hop back in = 다시 접속,회사
회의 녹화해도 괜찮을까요?,Do you mind if I record this meeting?,Is it okay if I hit record?,회의 녹화,record = 녹화하다,회사
카메라 켜주실 수 있나요?,Could you turn on your camera?,Mind switching on your video?,화상회의 카메라,turn on/switch on your camera/video,회사
회의 참석 못 할 것 같은데 대신 참석해줄 수 있어?,I can't make the meeting. Can you attend on my behalf?,I won't be able to join. Could you cover for me?,회의 대리 참석,on my behalf = 대신. cover for = 대리하다,회사
스탠드업 미팅 5분이면 끝나니까 다들 준비해주세요,"Stand-up will be quick, five minutes tops. Everyone be ready.",Let's keep the stand-up tight. Five minutes max.,스탠드업,tops / max = 최대. tight = 간결하게,회사
회의 때 나온 피드백 반영해서 수정할게요,I'll incorporate the feedback from the meeting into the revisions.,Let me update it based on what came up in the meeting.,피드백 반영,incorporate = 반영하다. come up = 나오다,회사
이 안건은 데이터가 더 필요하니까 보류합시다,"Let's hold off on this until we have more data.","We need more data before we decide, so let's park this.",안건 보류,hold off = 보류하다. park = 미뤄두다,회사
회의 자료 미리 공유해주시면 좋겠어요,It'd be great if you could share the meeting materials in advance.,Could you send over the deck before the meeting?,사전 자료,deck = 발표 자료. in advance = 미리,회사
누가 타임키퍼 할 거예요?,Who's going to keep time?,Who's the timekeeper for today?,회의 진행,timekeeper = 시간 관리자,회사
이 건은 별도 회의 잡아서 논의하죠,Let's set up a separate meeting to discuss this.,This deserves its own meeting. Let's schedule one.,별도 회의,deserves its own meeting = 별도 회의가 필요하다,회사
데드라인이 언제예요?,When's the deadline?,What's the due date on this?,마감일 확인,deadline / due date = 마감일,회사
이 작업 우선순위가 어떻게 돼?,What's the priority on this task?,Where does this fall on the priority list?,우선순위 확인,priority = 우선순위. fall on = 위치하다,회사
일정이 너무 빡빡해서 좀 조정해야 할 것 같아,The timeline is too tight. I think we need to adjust it.,The schedule is pretty aggressive. We might need more time.,일정 조정,tight / aggressive = 빡빡한 (일정),회사
이슈가 하나 생겼는데 공유드릴게요,An issue came up that I need to flag for you.,There's a problem I need to bring to your attention.,이슈 공유,flag = 알리다. bring to attention = 주의를 끌다,회사
진행 상황 보고서 이번 주까지 제출해주세요,Please submit the progress report by the end of this week.,I'll need the status update by Friday.,진행 보고,progress report / status update = 진행 보고,회사
이 일은 내가 담당할 테니까 다른 거 먼저 해,I'll own this one. You focus on the other stuff.,I'll take the lead on this. Prioritize the rest.,업무 분배,own = 담당하다. take the lead = 주도하다,회사
병목이 어디서 생기고 있는 거야?,Where's the bottleneck?,What's causing the holdup?,병목 파악,bottleneck = 병목. holdup = 지연,회사
리스크 요인 미리 파악해놓자,Let's identify potential risks ahead of time.,We should flag any risks early on.,리스크 관리,identify risks = 리스크 파악. flag = 표시하다,회사
이 작업 예상보다 오래 걸릴 것 같아,This is going to take longer than expected.,I don't think we'll finish this as fast as planned.,일정 지연,take longer than expected = 예상보다 오래 걸리다,회사
마일스톤 달성했어 다음 단계로 넘어가자,We hit the milestone. Let's move on to the next phase.,Milestone reached. Time to move to the next stage.,마일스톤 달성,hit a milestone = 마일스톤 달성하다,회사
역할 분담 다시 정리하자,Let's reassign the roles and responsibilities.,We need to redistribute the workload.,역할 분담,reassign = 재배정. redistribute = 재분배,회사
이 프로젝트 스코프가 자꾸 커지고 있어,The scope of this project keeps expanding.,We're dealing with serious scope creep here.,스코프 관리,scope creep = 범위가 계속 늘어나는 현상,회사
백로그 좀 정리하자 쌓인 게 너무 많아,Let's groom the backlog. It's piling up.,We need to clean up the backlog. It's gotten out of hand.,백로그 정리,groom = 정리하다. pile up = 쌓이다,회사
이 작업 의존성이 있어서 먼저 끝내야 돼,"This task has a dependency, so it needs to be done first.",We can't start that until this is finished. It's a blocker.,의존성 관리,dependency = 의존성. blocker = 차단 요소,회사
중간 점검 미팅 하나 잡을까?,Should we schedule a check-in meeting?,Want to do a midpoint review?,중간 점검,check-in / midpoint review = 중간 점검,회사
