korean,english,alt,situation,note,category
열이 있는 것 같아 체온계 있어?,I think I have a fever. Do we have a thermometer?,I feel feverish. Where's the thermometer?,발열 시,feverish = 열이 나는 듯한,건강
그거 전염되는 거야? 거리 두는 게 좋을까?,Is it contagious? Should I keep my distance?,Can I catch it from you? Should I stay back?,전염 여부,catch = (병을) 옮다,건강
너 많이 안 좋아 보여 집에 가서 푹 쉬어,You look terrible. Go home and get some rest.,You don't look good at all. Take it easy and rest up.,아픈 사람에게,rest up = 충분히 쉬다,건강
몸이 안 좋아서 오늘 좀 일찍 가도 될까요?,I'm not feeling well. Would it be okay if I left early?,I'm feeling under the weather. Mind if I duck out early?,조퇴,duck out = 슬쩍 빠지다,직장
내일 연차 쓸 거예요 월요일에 복귀합니다,I'm taking PTO tomorrow. I'll be back Monday.,I'm off tomorrow. See you Monday.,연차 사용,PTO = Paid Time Off / day off도 가능,직장
오늘 야근해야 할 것 같아 먼저 먹고 있어,I think I'm gonna have to work late tonight. Go ahead and eat without me.,I'm stuck at the office tonight. Don't wait up for me.,야근 예고,don't wait up = 기다리지 마 (보통 밤에),직장
이거 마감이 언제야? 급한 거야?,When's the deadline for this? Is it urgent?,When is this due? How soon do you need it?,기한 확인,due = 마감인 / How soon do you need it? = 얼마나 빨리?,직장
그거 내가 먼저 하고 있었는데 한번 맞춰보자,I was actually working on that first. Can we sync up?,I already started on that. Let's coordinate so we don't overlap.,업무 중복,sync up / coordinate = 조율하다 / overlap = 겹치다,직장
급한 일이 생겨서 회의 3시로 미루자,Something came up. Let's push the meeting back to 3.,I have to deal with something. Can we move the meeting to 3?,일정 변경,push back = 뒤로 미루다 / move up = 앞당기다,직장
데이터 보여줄게 화면 공유할게요,Let me share my screen so you can see the data.,I'll pull up the data. Give me a sec to share my screen.,화상회의,pull up = 화면에 띄우다,직장
마이크 꺼져 있어요 우리한테 안 들려,You're on mute. We can't hear you.,Your mic is off. Can you unmute?,화상회의,You're on mute = 마이크 꺼져있어요 (재택 필수 표현),직장
인터넷 끊겼다가 다시 들어왔어 미안,Sorry I dropped off. My connection was unstable.,I got disconnected for a sec. Bad Wi-Fi. I'm back now.,접속 끊김,drop off / get disconnected = 연결 끊기다,직장
그거 이메일로 보내줘 기록으로 남겨야 하니까,Can you send that over email? I want to have it in writing.,Shoot me an email with that so we have a paper trail.,기록 요청,paper trail = 문서 기록 / in writing = 서면으로,직장
그 이메일에 나도 참조 넣어줘 상황 파악하게,CC me on that email so I can stay in the loop.,Loop me in on that thread.,이메일 참조,in the loop = 상황 파악하고 있는 / loop me in = 나도 끼워줘,직장
읽고 왜 답장 안 해? 읽씹이야?,I saw the read receipts. Don't leave me on read!,You left me on read! What's up with that?,메시지 무시,on read = 읽고 답 안 하는. SNS 시대 필수 표현,일상
그건 좀 TMI야 거기까지는 알고 싶지 않았어,"That's way too much information. I didn't need to know that.",TMI dude. Keep that to yourself.,과한 정보,TMI = Too Much Information. 매우 자주 씀,일상
다 재밌게 놀고 있었는데 걔가 분위기를 깼어,We were all having fun until he totally killed the vibe.,He's such a buzzkill. Ruined the whole mood.,분위기 깬 사람,buzzkill = 분위기 깨는 사람/것,사교
그 드라마 완전 꿀잼이야 멈출 수가 없어,That show is so addicting. I can't stop watching.,I've been binge-watching that series. It's so good.,재밌는 콘텐츠,binge-watch = 몰아보다,일상
그거 보려고 했는데 재미없어서 잠들었어,I tried watching it but it was so boring I fell asleep.,I couldn't get into it. It put me to sleep.,재미없을 때,put me to sleep = 잠들게 할 만큼 지루한,일상
이 가격에 이 퀄리티면 진짜 가성비 좋다,This quality at this price? That's a great bang for your buck.,This is such a good deal for what you get.,가성비 좋을 때,bang for your buck = 가격 대비 가치,쇼핑
살 생각 없었는데 그냥 충동구매 해버렸어,I wasn't planning to buy anything but I impulse-bought it.,I couldn't resist. I totally splurged on it.,충동구매,splurge = 돈을 확 쓰다,쇼핑
혹시 쿠폰이나 할인 코드 같은 거 있어요?,Do you have any coupons or promo codes I can use?,Is there any discount code or deal going on?,할인 확인,promo code = 프로모션 코드,쇼핑
가게 문 닫았잖아 괜히 왔다,The store was closed. That was a total waste of time.,We came all this way for nothing. What a bummer.,헛수고,bummer = 아쉬운/실망스러운 일,일상
문 닫기 직전에 겨우 들어갔어 진짜 아슬아슬했어,I just barely made it before they closed. That was so close.,I got there by the skin of my teeth. Almost didn't make it.,간신히 성공,by the skin of my teeth = 아슬아슬하게,일상
일주일 내내 집에만 있었더니 환기가 필요해,"I've been home all week. I need a change of scenery.",I'm going stir-crazy. I need to get out of the house.,환기 필요할 때,stir-crazy = 갇혀있어서 미칠 것 같은,일상
할 게 아무것도 없어서 심심해 죽겠어,There's literally nothing to do. I'm bored out of my mind.,I'm so bored I could scream.,할 게 없을 때,bored out of my mind = 지루해서 미칠 것 같은,일상
맞다 깜빡했다 완전 까먹고 있었어,Oh no I totally forgot. It completely slipped my mind.,Shoot I knew I was forgetting something.,잊었을 때,slip one's mind = 깜빡하다,일상
이름이 뭐였더라 입에서 맴도는데 기억이 안 나,"What's his name again? It's on the tip of my tongue.",I know his name. It's right there but I can't think of it.,이름 기억 안 날 때,on the tip of my tongue = 혀끝에서 맴도는,일상
잠깐 실례할게요 급한 전화가 와서,"If you'll excuse me, I need to take an urgent call.",Sorry I have to step away. Important call.,자리 떠야 할 때,step away = 잠시 자리를 비우다,직장
하나만 말할게 우리 너무 복잡하게 생각하고 있어,Can I just say something? I think we're overcomplicating this.,Hold on. We're making this way harder than it needs to be.,의견 끼어들 때,overcomplicate = 너무 복잡하게 만들다,직장
그건 네 생각이고 난 다르게 봐,That's your opinion. I see it differently.,We'll have to agree to disagree on this one.,의견 차이,agree to disagree = 서로 다른 의견을 인정하다,일상
인정 네 말이 맞아,Fair enough. You've got a point.,I'll give you that. You make a good argument.,수긍할 때,I'll give you that = 그건 인정할게,일상
그건 지금 논점이 아니야 주제에 집중하자,"That's beside the point. Let's stay focused.",That's a separate issue. Can we stay on track?,논점 벗어날 때,stay on track = 주제에서 벗어나지 않다,직장
말 자르지 마 끝까지 좀 들어봐,Don't interrupt me. Just let me finish.,Stop cutting me off. Hear me out till the end.,말 끊기지 않게,hear me out = 끝까지 들어줘,일상
네 말도 일리가 있어 하지만 좀 더 기다려보자,"You have a point, but I think we should hold off a bit.",That's a valid point. Still I'd rather wait and see.,부분적 동의,hold off = 미루다/기다리다 / wait and see = 두고 보다,일상
취직했다고? 진짜 잘됐다! 축하해,You got the job? That's awesome! Congrats!,Good for you! I'm so happy for you!,축하할 때,Good for you는 톤에 따라 비꼼이 될 수 있으니 주의,감정
너 하와이 간다고? 진짜 부럽다,You're going to Hawaii? I'm so jealous!,Lucky you! I wish I could go too.,부러울 때,Lucky you! = 운 좋은 사람!,감정
콘서트 취소돼서 진짜 속상해,I'm so bummed the concert got canceled.,What a bummer. I was really looking forward to it.,실망했을 때,look forward to = 기대하다,감정
이 교통체증 매일 똑같아서 진짜 질려,I'm so fed up with this traffic. It's the same every single day.,I'm sick and tired of sitting in traffic every day.,짜증 한계,fed up / sick and tired = 진절머리가 나는,감정
내가 제일 좋아하는 꽃 기억하고 있었다니 감동이야,You remembered my favorite flower? That's so sweet. I'm touched.,I can't believe you remembered. That really means a lot.,감동받았을 때,That's so sweet = 너무 다정하다,감정
그때 내가 한 말이 계속 마음에 걸려,What I said back then has been weighing on me.,I can't stop thinking about what I said. I feel bad.,마음에 짐,weigh on someone = 마음에 짐이 되다,감정
너 완전 안 좋아 보여 제발 좀 쉬어,You look exhausted. Please go get some shut-eye.,You need to rest. You look like you haven't slept in days.,수면 부족,shut-eye = 수면 (캐주얼) / catch some Z's도 같은 뜻,일상
알람 못 듣고 늦잠 자서 수업 빠졌어,I overslept and missed my first class. I slept right through my alarm.,My alarm went off but I didn't hear it. I missed class.,늦게 일어남,sleep through = ~을 못 듣고 자다,일상
차가 꽉 막혀서 늦을 것 같아,Traffic is bumper to bumper. I'm probably gonna be late.,I'm stuck in traffic. It's not moving at all.,교통 체증,bumper to bumper = 꽉 막힌,일상
식당까지 걸어갈 만해 아니면 차 가져갈까?,Is the restaurant within walking distance or should we drive?,Can we walk there or is it too far?,거리 확인,within walking distance = 걸어갈 수 있는 거리,여행
환승해야 돼 아니면 바로 가?,Do I need to transfer or is it a direct line?,Is it a straight shot or do I have to switch trains?,대중교통,straight shot = 직통 / switch lines = 환승하다,여행
다음 정거장에서 내려서 3번 출구로 나가면 돼,Get off at the next stop and take exit 3.,Your stop is next. Head out through exit 3.,하차 안내,the stop after next = 다다음 정거장,여행
이 근처에 약국 있나요?,Is there a pharmacy near here?,Do you know if there's a drugstore around here?,위치 찾을 때,pharmacy = drugstore = 약국,여행
저기요! 지갑 떨어뜨리셨어요!,Excuse me! You dropped your wallet!,Hey! You left your wallet back there!,모르는 사람에게,가장 자연스러운 시작은 Excuse me!,일상
제가 먼저 하고 있던 건데요 확인해주세요,I was actually in line first. Could you check?,I believe I was here before them.,순서 문제,I believe는 공손하지만 단호한 표현,일상
다 필요 없고 됐고 그냥 자자,Forget everything. I'm done. Let's just go to bed.,Screw it. I'm exhausted. I'm going to sleep.,모든 걸 포기하고 잘 때,screw it = 됐어/집어치워 (캐주얼),일상
그거 말이야 완전 개이득이야,That's such a steal. You'd be crazy not to get it.,That's a no-brainer. Absolute bargain.,좋은 거래 발견,steal = 거저나 다름없는 / no-brainer = 고민할 것도 없는,쇼핑
너 진짜 웃긴다 배 아파 죽겠어,You're hilarious. I'm literally dying of laughter.,You crack me up. My stomach hurts from laughing.,웃길 때,crack me up = 나를 웃기다 / I'm dying = 죽겠어 (과장),일상
그 영화 결말 스포하지 마,Don't spoil the ending for me.,No spoilers! I haven't seen it yet.,스포일러 방지,spoiler alert = 스포 주의,일상
이번 주말에 특별한 계획 있어?,Do you have any plans this weekend?,Got anything going on this weekend?,주말 계획 물을 때,Got anything?이 더 캐주얼,사교
