korean,english,alt,situation,note,category
짐 좀 맡아주실 수 있나요? 체크아웃 후에 좀 더 돌아다니려고요,"Can you hold my luggage? I want to look around after checkout.","Could I leave my bags here for a while after I check out?",짐 보관,hold my luggage = 짐 보관하다,여행
에어컨이 안 되는 것 같아요,The air conditioning doesn't seem to be working.,I think the AC is broken in my room.,시설 고장,AC = air conditioning = 에어컨,여행
온수가 안 나와요,There's no hot water.,The hot water isn't working.,시설 고장,hot water = 온수,여행
수건 좀 더 가져다 주세요,Could I get some extra towels?,Can we have more towels please?,추가 요청,extra towels = 추가 수건,여행
방이 너무 시끄러워요 다른 방으로 옮겨주세요,My room is too noisy. Could I switch to a different one?,It's really loud. Is there a quieter room available?,방 교체,switch rooms = 방 바꾸다,여행
열쇠카드가 작동을 안 해요,"My key card isn't working. Can you reprogram it?","The room key doesn't open the door. Could you fix it?",키카드 오류,key card = 카드키,여행
미니바 가격이 얼마예요?,How much are the minibar items?,What's the minibar pricing?,미니바,minibar = 미니바 / 객실 내 냉장고,여행
룸서비스 메뉴 좀 볼 수 있나요?,Can I see the room service menu?,Do you have a room service menu?,룸서비스,room service = 룸서비스,여행
체크아웃 할 때 신용카드로 결제할게요,I'll pay by credit card at checkout.,I'd like to settle the bill with my card.,체크아웃,settle the bill = 계산하다,여행
금고 사용법 좀 알려주세요,How do I use the safe?,Can you show me how the room safe works?,금고 사용,safe = 금고,여행
세탁 서비스 있나요?,Do you have laundry service?,Is there a place to do laundry?,세탁 서비스,laundry service = 세탁 서비스,여행
수영장 몇 시까지 해요?,What time does the pool close?,What are the pool hours?,부대시설,pool hours = 수영장 운영시간,여행
헬스장은 투숙객 무료인가요?,Is the gym free for hotel guests?,Do guests get complimentary gym access?,부대시설,complimentary = 무료의 (호텔에서 자주 씀),여행
체크인 시간 전에 도착하는데 짐 먼저 맡길 수 있나요?,I'm arriving before check-in time. Can I drop off my bags early?,We'll be there early. Is there somewhere to store our luggage?,얼리 체크인,drop off = 맡기다,여행
에어비앤비 호스트한테 연락이 안 돼요,I can't reach my Airbnb host.,My Airbnb host isn't responding to messages.,에어비앤비,reach = contact = 연락하다,여행
에어비앤비 셀프 체크인인데 비밀번호가 뭐예요?,It's self check-in. What's the door code?,I'm doing self check-in. Can you send me the access code?,에어비앤비,door code = access code = 출입 비밀번호,여행
숙소 근처에 편의점 있어요?,Is there a convenience store near the accommodation?,Are there any shops close to where we're staying?,숙소 주변,convenience store = 편의점,여행
방에 벌레가 있어요,There are bugs in my room.,I found insects in my room.,컴플레인,bugs = insects = 벌레,여행
옆방이 너무 시끄러운데 좀 조용히 해달라고 해주세요,"The room next door is really loud. Could you ask them to keep it down?","My neighbors are being noisy. Can you do something about it?",소음 컴플레인,keep it down = 조용히 하다,여행
조기 체크인 가능할까요?,Is early check-in available?,Can I check in earlier than the regular time?,얼리 체크인,early check-in = 조기 체크인,여행
객실에서 흡연 가능한가요?,Is smoking allowed in the room?,Is this a smoking or non-smoking room?,흡연 여부,non-smoking = 금연,여행
발코니 있는 방으로 주세요,I'd like a room with a balcony.,Can I get a room that has a balcony?,객실 요청,balcony = 발코니,여행
체크아웃 영수증 좀 주세요,Could I get a receipt for my stay?,Can I have an itemized bill please?,체크아웃,itemized bill = 항목별 영수증,여행
보증금은 언제 돌려받아요?,When will I get my deposit back?,How long does it take to get the security deposit refunded?,보증금 환불,deposit = 보증금,여행
여기 자리 있나요?,Is this table available?,Do you have a table for us?,입장 시,available = 이용 가능한,여행
두 명인데요 자리 있을까요?,Table for two please?,Do you have room for two?,식당 입장,table for two = 2인 테이블,여행
예약 안 했는데 웨이팅 얼마나 걸려요?,We don't have a reservation. How long is the wait?,Do you have a table or is there a wait?,예약 없이,wait = 대기 시간,여행
메뉴판 좀 주세요,Could we get a menu please?,Can I see the menu?,메뉴 요청,menu = 메뉴판,여행
추천 메뉴가 뭐예요?,What do you recommend?,What's good here?,메뉴 추천,What's good here? = 여기 뭐가 맛있어요?,여행
이거 매운 건가요?,Is this dish spicy?,Does this have any heat to it?,메뉴 확인,spicy = 매운 / heat = 매운맛,여행
알레르기가 있는데 이 음식에 땅콩 들어가나요?,I have an allergy. Does this contain peanuts?,Are there any peanuts in this dish? I'm allergic.,알레르기 확인,allergy = 알레르기 / contain = 포함하다,여행
이거 글루텐 프리인가요?,Is this gluten-free?,Does this have any gluten in it?,식이 제한,gluten-free = 글루텐 프리,여행
여기 인기 메뉴가 뭐예요?,What's your most popular dish?,What do most people order here?,메뉴 추천,popular dish = 인기 메뉴,여행
이거 하나 더 주문할게요,I'd like to order one more of these.,Can I get another one of these?,추가 주문,another = 하나 더,여행
음식이 아직 안 나왔어요,Our food hasn't come out yet.,We've been waiting a while for our order.,주문 확인,Our order hasn't arrived yet. = 주문한 거 아직이에요,여행
이건 제가 시킨 게 아닌데요,This isn't what I ordered.,I think there's been a mix-up with my order.,주문 오류,mix-up = 착오,여행
계산서 좀 주세요,Can I get the check please?,Could we have the bill?,계산 요청,check = bill = 계산서,여행
각자 계산할게요,We'd like to split the bill.,Can we pay separately?,개별 계산,split the bill = 각자 계산,여행
카드 되나요?,Do you take cards?,Can I pay by card?,결제 방법,Do you take~? = ~됩니까? (결제수단),여행
팁은 얼마 정도 줘야 해요?,How much should I tip?,What's the standard tip here?,팁 문화,standard tip = 보통 팁 금액,여행
팁이 포함된 건가요?,Is the tip included?,Does the bill already include gratuity?,팁 확인,gratuity = tip = 팁,여행
포장해 주세요,Can I get this to go?,Could you box this up for me?,포장 요청,to go = takeout = 포장,여행
테라스 자리에 앉아도 되나요?,Can we sit on the terrace?,Is the patio open?,자리 선택,terrace = patio = 테라스,여행
아이 메뉴 있나요?,Do you have a kids' menu?,Is there a children's menu?,아이 동반,kids' menu = children's menu = 어린이 메뉴,여행
물은 무료인가요?,Is the water free?,Do you charge for water?,음료 확인,tap water = 수돗물 (보통 무료),여행
아이스 아메리카노 한 잔 주세요,I'll have an iced Americano please.,Can I get an iced coffee?,카페 주문,iced coffee = 아이스 커피,여행
여기 콘센트 쓸 수 있는 자리 있나요?,Do you have any seats near an outlet?,Is there a table with a power outlet?,카페 좌석,outlet = power outlet = 콘센트,여행
사이즈 뭐로 하실래요?,What size would you like?,Small medium or large?,카페 주문,size = 사이즈 (tall/grande/venti),여행
디카페인으로 해주세요,Make it decaf please.,Can I get that decaffeinated?,카페 주문,decaf = decaffeinated = 디카페인,여행
우유 대신 오트밀크로 바꿔주세요,Can I substitute oat milk?,I'd like oat milk instead of regular milk please.,카페 커스텀,substitute = 대체하다,여행
여기 화장실 어디예요?,Where's the restroom?,Excuse me where's your bathroom?,화장실 찾기,restroom = bathroom = 화장실,여행
이 음식 양이 한 명이 먹기에 많아요?,Is this dish big enough to share?,Is this portion big or should I order something else too?,양 확인,portion = 양 / share = 나눠 먹다,여행
디저트 메뉴 좀 볼게요,Can I see the dessert menu?,What do you have for dessert?,디저트 주문,dessert = 디저트,여행
오늘의 스페셜이 뭐예요?,What's today's special?,Do you have any daily specials?,메뉴 확인,daily special = 오늘의 특별 메뉴,여행
예약하고 싶은데 오늘 저녁 7시에 네 명이요,I'd like to make a reservation for four at 7 tonight.,Can I book a table for four at 7 PM?,식당 예약,make a reservation = book a table = 예약하다,여행
이거 얼마예요?,How much is this?,What's the price on this?,가격 확인,How much = 얼마,여행
좀 깎아주실 수 있나요?,Can you give me a discount?,Is there any room for negotiation on the price?,가격 흥정,discount = 할인 / negotiation = 흥정,여행
세일 중인 건 있나요?,Do you have anything on sale?,Are there any current promotions?,할인 확인,on sale = 할인 중,여행
이거 입어봐도 되나요?,Can I try this on?,Mind if I try this on?,옷 쇼핑,try on = 입어보다,여행
탈의실 어디예요?,Where's the fitting room?,Where can I try these on?,탈의실 찾기,fitting room = dressing room = 탈의실,여행
다른 색상 있나요?,Do you have this in a different color?,Does this come in other colors?,색상 문의,come in = ~으로 나오다,여행
이거 더 큰 사이즈 있어요?,Do you have this in a bigger size?,Is this available in a large?,사이즈 문의,Do you have this in~? = 이거 ~로 있어요?,여행
면세 가격인가요?,Is this the tax-free price?,Does this price include the tax refund?,면세 확인,tax-free = 면세,여행
세금 환급 받을 수 있나요?,Can I get a tax refund on this?,Am I eligible for a tax refund?,세금 환급,tax refund = 세금 환급,여행
