korean,english,alt,situation,note,category
그룹 토의에서 다양한 의견이 나왔어,"A lot of different opinions came up during the group discussion.","We had a diverse range of views in the group discussion.",그룹 토의,diverse range of views = 다양한 의견,학습
발표할 때 아이컨택이 중요해,"Eye contact is important when you give a presentation.","Make sure to maintain eye contact during your talk.",발표 팁,eye contact = 아이컨택/시선 맞춤,학습
팀 미팅 시간 언제로 잡을까?,When should we schedule our team meeting?,What time works for our group meeting?,팀 미팅,schedule = 일정을 잡다 / team meeting = 팀 미팅,학습
토론 주제가 너무 어려워서 할 말이 없었어,The debate topic was so hard I had nothing to say.,I was speechless because the discussion topic was too difficult.,토론 어려움,speechless = 할 말이 없는,학습
회의록 누가 작성할 거야?,Who's going to take the meeting minutes?,Who's handling the minutes?,회의록,meeting minutes = 회의록,학습
나는 반대 의견인데 말해도 될까?,I have an opposing view. Can I share it?,I disagree. Is it okay if I voice my opinion?,반대 의견,opposing view = 반대 의견 / voice one's opinion = 의견을 말하다,학습
발표 시간이 10분인데 내용이 너무 많아,"The presentation is only 10 minutes, but I have too much material.",I have way too much content for a 10-minute talk.,시간 초과,too much material/content = 내용이 너무 많은,학습
팀원이 연락이 안 돼서 진행이 안 돼,"I can't reach my team member, so we can't move forward.","One teammate is MIA and it's holding us back.",팀플 문제,MIA = Missing In Action / hold back = 지연시키다,학습
다른 팀 발표 진짜 잘하더라,The other team's presentation was really impressive.,That other group killed it with their presentation.,다른 팀 발표,killed it = 매우 잘했다 / impressive = 인상적인,학습
발표 리허설 한 번 하고 가자,Let's do a rehearsal before the presentation.,We should do a run-through before we present.,리허설,rehearsal = run-through = 리허설/예행연습,학습
질의응답 시간에 날카로운 질문이 들어왔어,Someone asked a sharp question during the Q&A.,A tough question came up in the question and answer session.,질의응답,Q&A = question and answer / sharp = 날카로운,학습
자료 조사 어디서부터 시작해야 할지 모르겠어,I don't know where to start with my research.,I have no clue how to begin my literature search.,자료 조사,research = 연구/조사 / literature search = 문헌 조사,학습
논문 인용 형식이 너무 복잡해,The citation format for papers is so complicated.,Academic citation styles are confusing.,인용,citation = 인용 / format = 형식,학습
이거 표절 아니야? 출처를 밝혀야지,"Isn't this plagiarism? You need to cite your sources.","That looks like it could be plagiarized. Always credit your sources.",표절,plagiarism = 표절 / cite sources = credit sources = 출처를 밝히다,학습
학회 발표 준비하느라 바빠,I'm busy preparing for a conference presentation.,I'm swamped getting ready for an academic conference.,학회 준비,conference = 학회/컨퍼런스,학습
연구 주제를 좁혀야 해,I need to narrow down my research topic.,My research topic is too broad. I need to focus it.,연구 주제,narrow down = 좁히다 / broad = 넓은/광범위한,학습
데이터 분석 결과가 예상과 달라,The data analysis results are different from what I expected.,My findings don't match my hypothesis.,데이터 분석,findings = 연구 결과 / hypothesis = 가설,학습
참고문헌 목록 정리해야 해,"I need to organize the bibliography.","I have to compile my reference list.",참고문헌,bibliography = reference list = 참고문헌 목록,학습
이 논문 읽어봤어? 꽤 유명한 논문이야,Have you read this paper? It's quite well-known.,This is a pretty famous study. Have you checked it out?,논문 추천,paper = study = 논문,학습
실험 결과를 논문에 어떻게 정리하지?,How should I organize the experimental results in the paper?,What's the best way to present the lab results in my thesis?,실험 결과,experimental results = lab results = 실험 결과,학습
피어리뷰 통과하기가 쉽지 않아,Getting through peer review is not easy.,Passing peer review is a real challenge.,피어리뷰,peer review = 동료 평가/심사,학습
연구 윤리를 지키는 게 중요해,It's important to maintain research ethics.,Research integrity should always be a priority.,연구 윤리,research ethics = research integrity = 연구 윤리,학습
선행 연구를 충분히 검토해야 해,You need to thoroughly review prior research.,Make sure you do a comprehensive literature review.,선행 연구,prior research = 선행 연구 / literature review = 문헌 검토,학습
연구비 신청서 마감이 이번 주야,The grant application deadline is this week.,Research funding proposals are due this week.,연구비,grant = research funding = 연구비 / proposal = 신청서,학습
연구 결과를 학술지에 게재하고 싶어,I want to publish my research in an academic journal.,My goal is to get my paper published in a journal.,논문 게재,publish = 게재하다 / academic journal = 학술지,학습
통계 분석 프로그램 뭐 쓰고 있어?,What statistical analysis software are you using?,Which stats program do you use for your research?,통계 분석,statistical analysis software = 통계 분석 프로그램,학습
이 분야 최신 논문 좀 찾아봐야겠다,I should look up the latest papers in this field.,I need to catch up on recent publications in this area.,최신 연구,latest papers = recent publications = 최신 논문,학습
연구 방법론에 대해 더 공부해야 해,I need to study research methodology more.,I should brush up on research methods.,연구 방법론,methodology = 방법론 / brush up on = 복습하다/갈고 닦다,학습
학회 참석하면 네트워킹 기회가 많아,"Attending conferences gives you a lot of networking opportunities.","Conferences are great for networking with other researchers.",학회 참석,networking = 네트워킹 / opportunity = 기회,학습
실험 설계를 처음부터 다시 해야 할 것 같아,I think I need to redesign the experiment from scratch.,I might have to redo the experimental design completely.,실험 설계,from scratch = 처음부터 / redesign = 재설계하다,학습
지도교수님 피드백이 꼼꼼해서 좋아,My advisor gives very detailed feedback which is great.,I appreciate how thorough my supervisor's comments are.,지도교수,detailed = thorough = 꼼꼼한/상세한,학습
새로운 기술 배우고 싶어서 코딩 시작했어,I started learning to code because I wanted to pick up a new skill.,I got into programming to develop a new skill set.,코딩 학습,pick up a new skill = develop a skill set = 새 기술을 배우다,학습
나이 들어도 계속 배워야 해,You should never stop learning no matter how old you get.,Lifelong learning is important regardless of age.,평생학습,lifelong learning = 평생학습,학습
퇴근 후에 자기계발 하는 게 쉽지 않아,Self-improvement after work is not easy.,It's tough to work on personal development after a long day.,자기계발,self-improvement = personal development = 자기계발,학습
독학으로 프로그래밍 배울 수 있어?,Can you learn programming on your own?,Is it possible to teach yourself to code?,독학,on your own = by yourself = 독학으로 / teach yourself = 독학하다,학습
자격증이 이직할 때 도움이 돼,"Certifications help when you're switching jobs.","Having credentials gives you an edge when changing careers.",자격증 활용,certification = credential = 자격증 / edge = 우위,학습
매일 30분씩 투자하면 1년이면 실력이 많이 늘어,"If you invest 30 minutes a day, you'll improve a lot in a year.","Just 30 minutes daily adds up to huge progress over a year.",꾸준한 학습,invest time = 시간을 투자하다 / add up = 쌓이다,학습
온라인으로 MBA 과정 듣고 있어,I'm taking an online MBA program.,I'm enrolled in a virtual MBA course.,온라인 MBA,MBA = Master of Business Administration,학습
새로운 분야에 도전하는 게 두렵기도 해,"Stepping into a new field is scary, honestly.","Trying something completely new is intimidating.",새 분야 도전,intimidating = 두려운/겁나는,학습
책 한 달에 한 권은 읽으려고 해,I try to read at least one book a month.,My goal is to finish one book per month.,독서 목표,at least = 적어도,학습
